code,name,lat,lon
YYUN,Yunta,-32.58333333,139.55
YZAN,Zanthus,-31.03333333,123.56666667
YZHN,Zeehan,-41.88333333,145.35
YABC,Abc Tv Studios Gore Hill,-33.82166667,151.18666667
YXAM,Adaminaby Medical,-36.0,148.3
YAAQ,Adelaide Aquatic Centre,-34.90333333,138.58833333
YAIW,Adelaide Intl Raceway,-34.69666667,138.565
YAOV,Adelaide Oval,-34.91666667,138.595
YASG,Adelaide Showgrounds,-34.94666667,138.58666667
YAIN,Agincourt North,-15.95694444,145.82388889
YAGR,Agincourt Reef,-16.01666667,145.85
YAIS,Agincourt South,-16.03555556,145.83472222
YAIR,Airlie Island,-21.32472222,115.16638889
YXAL,Albury Medical,-36.07916667,146.93861111
YAXA,Alexandra,-37.2,145.71666667
YAFD,Alfred Hospital,-37.84527778,144.98138889
YALO,Altona,-37.83472222,144.80833333
YALB,Anglesea Barracks,-42.86666667,147.3
YXAR,Ararat Hospital,-37.27861111,142.93138889
YARF,Arlington Reef,-16.68666667,146.07666667
YXAH,Armidale Hospital,-30.51111111,151.65583333
YXAT,Atherton Hospital,-17.26333333,145.48166667
YXAU,Auburn Medical,-30.85833333,151.04055556
YXYR,Ayr Hospital,-19.56472222,147.40916667
YAYT,Ayton,-15.89861111,145.33972222
YXBN,Bairnsdale Hospital,-37.83277778,147.60777778
YXBT,Ballarat Health Service,-37.55916667,143.84555556
YXBA,Ballina Hospital,-28.86666667,153.56666667
YXBG,Bamaga Hospital,-10.88527778,142.38361111
YBAI,Bandiana,-36.11666667,147.0
YXLB,Baralaba Hospital,-24.18472222,149.80944444
YBMR,Barmera,-34.25666667,140.45833333
YUTA,Barracouta Platform,-38.29666667,147.67666667
YBNP,Barronup,-17.34888889,145.57916667
YXBM,Batemans Bay,-35.71277778,150.18722222
YXBH,Bathurst Hospital,-33.40555556,149.5725
YBAT,Batt Reef,-16.41666667,145.76666667
YBYU,Bayu Undan,-11.07,126.61333333
YBCP,Beachport,-37.44833333,140.0
YBTJ,Beatrice Junction,-17.55,145.7
YBDR,Beaudesert,-27.98333333,153.0
YXBS,Beaudesert Hospital,-27.98583333,153.00222222
YBVR,Beaver Reef,-17.84111111,146.48777778
YBDA,Bedarra Island,-18.00833333,146.15333333
YBEX,Bedout Island,-19.58333333,119.1
YXBC,Beechmont,-28.08333333,153.2
YBNL,Beenleigh,-27.71666667,153.2
YXBE,Bega Hospital,-36.68055556,149.83777778
YXBV,Bega Valley Hospital,-36.68805556,149.85861111
YBEP,Bell Peak,-17.08333333,145.88333333
YXBK,Bellbrook Medical,-30.81666667,152.51666667
YBEN,Bellenden Ker,-17.26666667,145.85
YXEG,Bellingen Medical,-30.45,152.9
YXUN,Ben Bullen Medical,-33.19666667,149.98166667
YBMG,Bermagui,-36.41666667,150.06666667
YBRI,Berri,-34.29166667,140.60333333
YXBI,Biggenden Hospital,-25.50694444,152.05055556
YBMB,Bilambil,-28.23055556,153.48416667
YBNH,Billabong House,-28.15777778,153.48111111
YBON,Bindoon Hls,-31.29583333,116.25972222
YXIG,Bingara Medical,-29.86444444,150.57861111
YXBB,Binnaburra,-28.2,153.18333333
YBWC,Black & White,-16.93666667,145.77333333
YBCT,Blacktip Whp,-13.88333333,128.48333333
YXBL,Blacktown Hospital,-33.77777778,150.91694444
YXKW,Blackwater Hospital,-23.57138889,148.87805556
YXAY,Blayney Medical,-33.53861111,149.25361111
YBOF,Blenco Falls,-18.21666667,145.54166667
YBSM,Blossom Banks,-19.72472222,150.42472222
YXOI,Bobin Medical,-31.59666667,152.275
YXOM,Bombala Medical,-36.91361111,149.24111111
YBNG,Bonegilla,-36.13333333,147.01666667
YVND,Booby Island,-10.5,141.91388889
YXBO,Boonah Hospital,-27.98333333,152.68333333
YXBW,Bowen Hospital,-20.00666667,148.24027778
YXOW,Bowral Medical,-34.48638889,150.42305556
YXVL,Bowraville Medical,-30.65,152.85
YXXL,Box Hill Hospital,-37.79833333,145.11666667
YBAZ,Brazakka,-16.81194444,145.60416667
YUMA,Bream A Platform,-38.5,147.77166667
YURB,Bream B Platform,-38.51666667,147.83833333
YBVH,Brisbane River Helipad,-27.47527778,153.02444444
YBSH,Brush Island,-35.53166667,150.41833333
YXYT,Bryant Medical,-32.99166667,151.46666667
YBYO,Brymaroo,-27.22777778,151.61333333
YXBU,Bulwer/moreton Island,-27.06666667,153.36666667
YXBD,Bundaberg Hospital,-24.87083333,152.33555556
YBUI,Burnie,-41.04944444,145.88
YURR,Burra,-33.68,138.925
YBUW,Burwood,-37.84888889,145.16527778
YXBY,Byron Bay Hospital,-28.65,153.61666667
YXLT,Caboolture Hospital,-27.07944444,152.96305556
YCLL,Cadell,-34.03333333,139.76333333
YCBH,Cairns Base Hospital,-16.91333333,145.77
YCAD,Calder Raceway,-37.675,144.75555556
YXOU,Caloundra Hospital,-26.80055556,153.11888889
YXCY,Calvary Hospital,-35.24694444,149.0925
YXRW,Camberwell Medical,-32.51,150.96666667
YXCN,Camden Medical,-34.05388889,150.69055556
YXCP,Campbelltown Hospital,-34.07805556,150.80722222
YXCB,Canberra Hospital,-35.34388889,149.09944444
YXAO,Canowindra Medical,-33.55694444,148.67527778
YXCA,Canungra Hls,-28.01666667,153.21666667
YCBO,Cape Borda,-35.755,136.59833333
YCPC,Cape Capricorn,-23.48694444,151.23638889
YCCF,Cape Crawford,-16.68333333,135.73333333
YCPL,Cape Lambert,-20.60583333,117.16472222
YCME,Cape Melville,-14.31666667,144.51666667
YCTY,Cape Otway,-38.85777778,143.5125
YCTB,Cape Tribulation,-16.08333333,145.46666667
YCWB,Cape Willoughby,-35.84333333,138.13083333
YCRE,Cardwell Hls,-18.27027778,146.03944444
YCAX,Carrara,-28.0,153.36666667
YXCD,Cedar Creek,-27.9,153.18333333
YXCR,Cedar Medical,-31.74166667,152.385
YXCK,Cessnock Medical,-32.81666667,151.35
YCHN,Challenger Survey Ship,-19.75,115.83333333
YCVN,Challis Venture,-12.13333333,125.01666667
YSVE,Channel 7 Sydney,-33.78166667,151.07
YXHC,Charlton Hospital,-36.26805556,143.35277778
YXHT,Charters Towers Hospital,-20.07555556,146.26416667
YXCH,Cherbourg Hospital,-26.28333333,151.96666667
YXCI,Chinchilla Hospital,-26.74083333,150.63416667
YCLA,Clare,-33.83722222,138.61472222
YXCT,Clermont Hospital,-22.82694444,147.63138889
YXCS,Cloncurry Hospital,-20.70388889,140.52861111
YCWG,Coast Watcher Heights,-16.8,145.68333333
YUBX,Cobia Platform,-38.45,148.30833333
YCBM,Cobram,-35.91666667,145.65
YXOF,Coffs Harbour Hospital,-30.31694444,153.09194444
YCLC,Colac,-38.33416667,143.58305556
YXCL,Collarenebri Hospital,-29.545,148.58166667
YXIL,Collingullie Medical,-35.08333333,147.11666667
YXCV,Collinsville Hospital,-20.54666667,147.83777778
YXUB,Columbine Medical,-33.48,148.84666667
YCCD,Concord,-33.84,151.09333333
YXCC,Concord Hospital,-33.83861111,151.09527778
YXOL,Condobolin Medical,-33.08111111,147.14944444
YXCO,Cooktown Health Service,-15.47777778,145.25027778
YXOH,Coolah Hospital,-31.78333333,149.71666667
YXLN,Coolamon Medical,-34.81666667,147.2
YXCM,Cooma Hospital,-36.24,149.12833333
YXAB,Coonabarabran Hospital,-31.27527778,149.28444444
YCYN,Coonalpyn,-35.71166667,139.85833333
YXON,Coonamble Medical,-30.96638889,148.38722222
YXOO,Cootamundra Hospital,-34.63333333,148.05
YCLD,Copperlode Dam,-17.0,145.66666667
YCMN,Coppermine Creek,-16.18666667,123.59666667
YCOP,Corny Pt,-34.91666667,137.06666667
YCOV,Couran Cove,-27.82388889,153.40916667
YXOB,Cow Bay Off Site Helipad,-16.20222222,145.40388889
YCWS,Cowes,-38.45,145.25
YXCW,Cowra Hospital,-33.82027778,148.69027778
YCXB,Cox Bight,-43.49666667,146.24722222
YXOX,Cox Medical,-32.67777778,151.30555556
YXAV,Craven Medical,-32.12666667,151.76666667
YXRI,Crombie Medical,-34.02833333,149.42666667
YXOK,Crookwell Medical,-34.5,149.5
YCYC,Crystal Cascades,-16.96666667,145.68333333
YXUD,Cudal Medical,-33.26666667,148.76666667
YXUI,Cullerin Medical,-34.73722222,149.38722222
YCUL,Cungulla Helipad,-19.39611111,147.10666667
YXCU,Cunninghams Gap,-28.06666667,152.41666667
YXCX,Currumbin Crossing,-28.17777778,153.42444444
YXDA,Dalby Hospital,-27.16722222,151.27694444
YXDD,Dandenong,-37.97833333,145.21888889
YXDH,Darwin Hospital,-12.35555556,130.88194444
YDAI,Dauan Island,-9.41666667,142.53333333
YDDI,Day Dream Island,-20.2625,148.8125
YDLR,Deloraine Island,-20.16666667,149.06666667
YXDE,Denman Hospital,-32.38722222,150.685
YDVC,Devil Creek,-20.89666667,116.41055556
YDHA,Dhaniya,-12.54833333,136.73833333
YDMB,Dimboola,-36.45,142.03333333
YDKL,Docklands,-37.81944444,144.93638889
YUPA,Dolphin Platform,-38.48666667,147.37833333
YDKE,Dookie,-36.33333333,145.68333333
YXDG,Dorrigo Medical,-30.33333333,152.71666667
YXDO,Doyles Medical,-31.52333333,152.19833333
YXDB,Dubbo Hospital,-32.23888889,148.62277778
YXDN,Dunedoo Hospital,-32.01666667,149.41666667
YXDU,Dunwich Hospital,-27.49694444,153.39888889
YXDY,Dysart Hospital,-22.58277778,148.35361111
YEII,East Intercourse,-20.65611111,116.68194444
YXET,East Ridge Medical,-31.52333333,152.12666667
YECU,Echunga,-35.10333333,138.78666667
YXEM,Eden Medical Centre,-37.06666667,149.9
YXEI,Eidsvold Hospital,-25.3825,151.12527778
YXER,Ellerston Medical,-31.83333333,151.31666667
YXES,Esk Hospital,-27.24083333,152.41805556
YEDD,Eudunda,-34.18,139.09166667
YEVL,Evandale,-21.53333333,144.28333333
YFHO,Fairfield Hospital,-33.865,150.90833333
YFLK,Falls Creek,-36.86666667,147.28333333
YFAP,Fawkner Park,-37.71666667,144.96666667
YFIN,Finucane Island,-20.3,118.55
YXFH,Fiona Stanley Hospital,-32.07055556,115.84666667
YFNI,Flinders Island,-14.18333333,144.23333333
YXFM,Flinders Medical Centre,-35.02333333,138.56611111
YFND,Flinders Naval Depot,-38.36722222,145.18583333
YFLF,Flora Reef,-17.18861111,146.30222222
YULX,Flounder Platform,-38.31166667,148.44
YXFY,Flynn Hospital,-28.15388889,153.49
YFLY,Flynn Reef,-16.72194444,146.26861111
YFPK,Football Park,-34.88,138.49333333
YXFO,Forbes Hospital,-33.395,148.01333333
YXFS,Forster Hospital,-32.19,152.51166667
YUSU,Fortesque Platform,-38.40666667,148.275
YFTR,Foster,-38.65666667,146.205
YFRA,Frankland Island,-17.21666667,146.08333333
YXFR,Frankston Hospital,-38.15222222,145.12972222
YFTL,Fremantle Heliport,-32.05,115.73333333
YFWV,Freshwater Valley,-16.91444444,145.70361111
YXFU,Fullerton Medical,-34.27833333,149.62333333
YGRA,Garangula Stn,-34.70666667,148.29333333
YXGA,Gatton Hospital,-27.56333333,152.27833333
YXGI,Gayndah Hospital,-25.63194444,151.60472222
YGEH,Geelong Hospital,-38.15111111,144.36388889
YXGR,Gilgandra Hospital,-31.70388889,148.66527778
YGIS,Gisborne,-37.5,144.58333333
YXDT,Gladstone Hospital,-23.84972222,151.24861111
YXGE,Glen Innes Medical,-29.73333333,151.75
YGLK,Glenbrook Npws,-33.79,150.615
YGNG,Glenelg,-34.98166667,138.51
YXGG,Glenreagh Medical,-30.05,152.98333333
YXGC,Gloucester Medical,-32.01666667,151.96666667
YGHT,Gold Coast Helitours,-27.96944444,153.42361111
YXHG,Gold Coast University Hospital,-27.95944444,153.38194444
YGWN,Goodwyn Platform,-19.65333333,115.92833333
YXGO,Goondiwindi Hospital,-28.54805556,150.30111111
YXGN,Goonoo Goonoo Medical,-31.3,150.9
YXGS,Gosford District Hospital,-33.42166667,151.34
YXGV,Gosford-nth Gosford Private Hosp,-33.41916667,151.34972222
YXGH,Goulburn Hospital,-34.74888889,149.71138889
YGOH,Government House (vic),-37.83333333,144.98333333
YXGP,Grafton Hospital,-29.67361111,152.94055556
YGRG,Grange,-34.90333333,138.48833333
YGGC,Grange Golf Course,-34.895,138.50833333
YGTL,Great Lake,-41.86666667,146.73333333
YGTW,Great Western,-37.15,142.85
YXGL,Grenfell Medical,-33.9,148.15916667
YGST,Grundy Street Helipad,-16.96083333,145.74972222
YXGT,Gulgong Hospital,-32.36722222,149.52166667
YGCA,Gumeracha,-34.82083333,138.88611111
YXGW,Gundagai Medical,-35.06666667,148.1
YXGU,Gunnedah Hospital,-30.985,150.25166667
YXGD,Gunnedah Medical,-30.97083333,150.25194444
YGWG,Gwinganna,-28.17861111,153.3925
YXGY,Gympie Hospital,-26.2,152.65
YHHN,Hahndorf,-35.01138889,138.83666667
YUAL,Halibut Platform,-38.405,148.32
YHIH,Hamilton Island,-20.355,148.95083333
YHBG,Hamley Bridge,-34.35833333,138.68333333
YHPB,Happy Bay,-20.3375,148.85138889
YXHF,Harefield Medical,-34.96666667,147.51666667
YHSR,Hastings Reef,-16.51666667,146.01666667
YXHA,Hawkesbury Hospital,-33.61666667,150.81666667
YHPT,Hay Point,-21.28666667,149.27916667
YHYN,Hayman Island,-20.06055556,148.88194444
YHSV,Healesville,-37.68333333,145.51666667
YHED,Hedley Reef,-17.25,146.45
YHBH,Heidelberg Hospital,-37.75166667,145.035
YXHN,Helensburgh Medical,-34.18333333,150.98333333
YHEL,Helenvale,-15.68333333,145.21666667
YTEK,Helitech Helipad Brisbane River,-27.43305556,153.11444444
YHLY,Henley,-34.92166667,138.49
YHRN,Heron Island,-23.44333333,151.91055556
YXHE,Hervey Bay Hospital,-25.29944444,152.82027778
YHEH,Hexam,-32.82638889,151.68583333
YXHI,Hilltop Medical,-35.07333333,148.56833333
YHPG,Hmas Penguin,-33.82777778,151.2625
YHGI,Hogan Island,-39.22,146.98
YXHB,Holbrook Medical,-35.71666667,147.31666667
YHSJ,Holt Street Jetty,-27.43333333,153.1
YXHO,Hornsby Hospital,-33.70027778,151.11277778
YXHW,Hoskinstown Medical,-35.41666667,149.45
YHOW,Howey Reef,-17.41666667,146.43333333
YXHU,Hugenden Hospital,-20.84277778,144.18777778
YHTR,Hunter Island,-40.51666667,144.73333333
YXGM,Ingham Health Service,-18.65444444,146.16388889
YIGB,Ingleburn,-34.0,150.86666667
YXIW,Inglewood Hospital,-28.41805556,151.06111111
YXIS,Innisfail Hospital,-17.51833333,146.03
YXIV,Inverell Hospital,-29.77166667,151.13166667
YXIP,Ipswich Hospital,-27.61666667,152.76666667
YIVH,Ivanhoe,-37.76666667,145.05
YJVN,Jabiru Venture,-11.93333333,125.0
YJMO,Jack Mann Oval,-31.86833333,116.01361111
YJAF,Jakes Farm,-16.85,145.58333333
YXJA,Jamison Private Hospital Penrith,-33.76305556,150.68027778
YXJN,Jandowae Hospital,-26.78138889,151.10472222
YXJD,Jindabyne Medical,-36.41638889,148.62611111
YXJH,John Hunter Hospital,-32.92388889,151.69027778
YJOS,Josephine Falls,-17.43833333,145.86
YXJU,Junee Medical,-34.86666667,147.58333333
YKAI,Kahlpahlim Rock,-17.01666667,145.63333333
YXKD,Kandos Medical,-32.86,149.93166667
YKIS,Kangaroo Island,-35.98722222,136.83527778
YXKM,Katoomba Medical,-33.70472222,150.30666667
YXKP,Kedron Park Ses Base Qld,-27.41444444,153.03722222
YXKE,Kempsey Medical,-31.06666667,152.82138889
YKSK,Keswick Barracks,-34.94666667,138.58166667
YKYT,Keyneton,-34.555,139.13166667
YKAM,Kiama,-34.66666667,150.85
YXKI,Kilcoy Hospital,-26.91666667,152.56666667
YXKL,Kilkwana Hospital,-26.08333333,152.23333333
YXKA,Killarney Hospital,-28.35,152.3
YKNH,Kilmore,-37.3,144.95
YXKG,King George V Medical,-33.88333333,151.16666667
YXKN,Kingaroy Hospital,-26.5325,151.83972222
YUFA,Kingfish A Platform,-38.59666667,148.145
YUFB,Kingfish B Platform,-38.59666667,148.18833333
YUFW,Kingfish West Platform,-38.59333333,148.105
YXKX,Knox Private Hospital,-37.85055556,145.22638889
YKOI,Koroit,-38.3,142.36666667
YKUD,Kuranda,-16.8,145.6
YXKU,Kurri Kurri Medical,-32.825,151.46166667
YXKT,Kyneton District Health Service,-37.25555556,144.47055556
YXKO,Kyogle Hospital,-28.61666667,153.01666667
YXLC,Lady Cilento Children's Hospital,-27.48416667,153.02694444
YXLA,Laidley Hospital,-27.6325,152.39916667
YLET,Lakes Entrance,-37.87916667,147.98694444
YXLM,Lamb Island,-27.61666667,153.38333333
YXLI,Lamington Fitness Camp,-28.3,153.1
YLGS,Largs Bay,-34.8,138.49
YLTB,Latrobe,-41.23333333,146.4
YXLS,Latrobe Regional Hospital,-38.22,146.47166667
YLVK,Lavarack,-19.32083333,146.80194444
YXLE,Leeton Medical,-34.56666667,146.41666667
YXLH,Leongatha Hospital,-38.48861111,145.95027778
YLSB,Life Saver Base / Sydney,-33.99472222,151.24861111
YLIH,Lismore Hospital,-28.80166667,153.28833333
YXLG,Lithgow Medical,-33.49944444,150.12833333
YXLL,Liverpool Medical,-33.92027778,150.93444444
YXLO,Logan Hospital,-27.67027778,153.14111111
YUOF,Longford,-38.21944444,147.16888889
YLUM,Lumley Hill,-16.89166667,145.74166667
YXLQ,Lyell Mcewin Hospital,-34.74111111,138.66277778
YMSY,Maatsuyker,-43.655,146.27472222
YMHP,Mackay Base Hospital,-21.14527778,149.15444444
YMKH,Mackay Harbour,-21.10388889,149.23194444
YUKL,Mackeral Platform,-38.48,148.34333333
YXMK,Macksville Medical,-30.71666667,152.91666667
YXMC,Maclay Island,-27.61666667,153.36666667
YXMA,Maclean Hospital,-29.45,153.21666667
YXUH,Macquarie University Hospital,-33.77055556,151.11805556
YMCI,Magnetic Island,-19.14166667,146.82777778
YXUL,Maitland Medical,-32.72444444,151.54694444
YMJR,Majura Training Area,-35.24527778,149.19638889
YXML,Maleny Hospital,-26.75472222,152.845
YXMZ,Manilla Medical,-30.75,150.71666667
YMBH,Manly Boat Harbour,-27.45638889,153.19111111
YXMN,Manly Hospital,-33.80666667,151.3025
YXMB,Mareeba Hospital,-16.98666667,145.42583333
YUPX,Marlin Platform,-38.23,148.22166667
YXUM,Marrar Medical,-34.81666667,147.35
YXMR,Maryborough Hospital,-25.53333333,152.7
YMSL,Maslins Beach,-35.23666667,138.47
YMAT,Mater Hospital (brisbane),-27.48333333,153.02694444
YMCG,Melbourne Cricket Ground,-37.81666667,144.96666667
YXME,Merimbula Medical Centre,-36.9,149.9
YXMW,Merriwa Hospital,-32.14333333,150.36
YMPX,Metroplex,-27.45111111,153.09027778
YMCY,Michaelmas Cay,-16.60666667,145.97416667
YXUO,Michelago Medical,-35.7,149.16666667
YXMS,Miles Hospital,-26.65,150.18333333
YMBF,Millers Bluff,-41.91861111,147.16361111
YXLR,Millmerran Health Service,-27.87944444,151.26305556
YMIE,Milne Reef,-16.78166667,146.27166667
YILT,Milton,-35.32083333,150.43944444
YXMI,Mittagong Medical,-34.43333333,150.5
YMAM,Mona Mona,-16.73333333,145.51027778
YXMV,Mona Vale Hospital,-33.685,151.30611111
YXXM,Monash Medical Centre,-37.92,145.12166667
YMON,Monegeeta,-37.40833333,144.71666667
YMVT,Montara Venture Fpso,-12.65833333,124.54166667
YMWH,Montara Whp,-12.67166667,124.54
YXOT,Monto Hospital,-24.86694444,151.11277778
YMVR,Moonee Valley Racecourse,-37.76111111,144.92777778
YXEE,Moree Hospital,-29.46833333,149.84
YXMT,Morisset Hospital,-33.12833333,151.51166667
YMTV,Morphettville Racecourse,-34.98,138.54166667
YXMY,Moruya Hospital,-35.90416667,150.07111111
YXMO,Mossman Hospital,-16.46333333,145.36805556
YMGW,Mount Agnew,-41.88888889,145.23222222
YANE,Mount Anne,-42.945,146.42388889
YBOW,Mount Barrow,-41.3775,147.41666667
YMBB,Mount Baw Baw,-37.84166667,146.26166667
YBXU,Mount Buller,-37.15333333,146.45833333
YMOH,Mount Cootha,-27.46777778,152.94361111
YXMD,Mount Druitt Hospital,-33.76666667,150.83333333
YMEZ,Mount Eliza,-37.61666667,146.65
YGOT,Mount Gorton,-16.93333333,145.85277778
YMHM,Mount Hotham,-36.98333333,147.14166667
YXIH,Mount Isa Hospital,-20.72972222,139.49555556
YMLF,Mount Lofty,-34.97666667,138.70833333
YMKY,Mount Mackay,-17.94694444,145.97388889
YMTH,Mount Martha,-38.3,145.0
YMHX,Mount Mccutcheon,-42.36777778,145.65666667
YMPM,Mount Panorama,-33.41166667,149.65333333
YXMP,Mount Perry Health Care Centre,-25.18166667,151.64583333
YRUM,Mount Rumney,-42.86666667,147.45
YWLI,Mount Wellington,-42.9,147.23333333
YXMH,Mudgee Hospital,-32.60361111,149.5875
YXMU,Mullumbimby Hospital,-28.55833333,153.49833333
YXDR,Munduberra Hospital,-25.58805556,151.29305556
YMUF,Mungalli Falls,-17.55,145.8
YMCH,Murchison,-36.61666667,145.23333333
YXMG,Murgon Hospital,-26.25,151.95
YXUS,Muswellbrook Medical,-32.26444444,150.89888889
YXNA,Nambour Hospital,-26.62222222,152.95222222
YXNN,Nanango Hospital,-26.66583333,152.0075
YXNB,Narrabri Hospital,-30.32666667,149.77166667
YXNM,Narromine Medical,-32.23333333,148.25
YNRF,Nathan Reef,-17.41666667,146.64583333
YXNT,Natural Arch,-28.21666667,153.23333333
YXNY,Nelson Bay Medical,-32.71666667,152.13333333
YXNE,Nepean Hospital,-33.75944444,150.71194444
YXNG,Newbridge Medical,-33.62333333,149.415
YXFV,Newcastle Westpac Base,-32.92,151.73
NCB,Noble Clyde Boudreaux Mob Rig,-13.81666667,123.32333333
YXNO,Noosa Hospital,-26.4025,153.04583333
YNOM,Norman Reef,-16.425,145.98972222
YNTI,North Island,-28.29333333,113.59333333
YNKG,North Kanangra,-34.36305556,150.33833333
YXNR,North Rankin A Platform,-19.58555556,116.13694444
YNSI,North Solitary Island,-29.92555556,153.38833333
YNEN,Northern Endeavour,-10.6225,126.03333333
YNBA,Nubeena,-43.09611111,147.74
YXNU,Numinbah,-28.16666667,153.21666667
YNKH,Numurkah,-36.1,145.43333333
YXOD,Oakdale Medical,-34.10166667,150.505
YOBE,Oberon,-33.70111111,149.85611111
YOCG,Ocean Grove,-38.27361111,144.55694444
XOL,Ocean Legend,-19.70611111,116.70722222
YOBA,Old Brisbane Airport,-27.42638889,153.08138889
YOLP,Olympic Park,-37.81666667,144.98333333
YOMO,Omeo,-37.09666667,147.59333333
YONK,Onkaparinga Gorge,-35.14694444,138.59472222
YXOG,Orange Bloomfield Hospital,-33.31666667,149.09277778
YXCF,Orange Helicopter Rescue Base,-33.30583333,149.12
YORS,Orbost,-37.7125,148.45416667
YXOR,Oreillys,-28.23333333,153.13333333
YOPY,Osprey Reef,-13.91666667,146.61666667
YOXL,Oxley Police Academy,-27.56944444,152.97527778
YOYS,Oyster Reef,-16.63333333,145.93333333
YPAJ,Pajinka,-10.7,142.53333333
YXPA,Palen Creek,-28.33333333,152.76666667
YPBY,Palm Bay,-20.33333333,148.83333333
YPAL,Palmer River,-16.1075,144.77666667
YPAH,Panton Hill,-37.65,145.23333333
YPAE,Paradise Palms,-16.78333333,145.66666667
YPAW,Paradise Waters,-27.98194444,153.41888889
YXPK,Parkes Hospital,-33.12277778,148.16861111
YPRS,Parsons Beach,-35.63138889,138.46361111
YXPH,Peak Hill Hospital,-32.74444444,148.20722222
YXPV,Peakview Medical,-36.01666667,149.50611111
YUPE,Perch Platform,-38.57,147.32333333
YPSR,Perisher,-36.4,148.4
YPDK,Perrys Paddock,-31.78305556,115.80027778
YPTV,Perth Tv Stations,-31.88333333,115.85722222
YIER,Pier 35 Heliport,-37.82416667,144.90472222
YXPI,Pindara Hospital,-28.01666667,153.4
YXPP,Pipeline Authority Medical Young,-34.25,148.31666667
YXPT,Pittsworth Hospital,-27.73333333,151.63333333
YPLA,Pluto Alpha,-19.99611111,115.36861111
YPLT,Point Lookout,-27.42777778,153.52222222
YPIE,Point Piper,-33.86666667,151.25
YPAR,Port Arthur,-43.15916667,147.84888889
YPBN,Port Broughton,-33.585,137.97638889
YPTD,Port Douglas,-16.51527778,145.44944444
YHIP,Port Hedland Heliport,-20.315,118.57555556
YXPD,Port Hedland Hospital,-20.41444444,118.59972222
YXPM,Port Macquarie Hospital,-31.45361111,152.88111111
YPVC,Port Victoria,-34.50888889,137.47555556
YPWF,Port Wakefield,-34.18666667,138.16333333
YPTA,Portarlington,-38.11666667,144.65
YPOR,Portland,-33.35666667,149.98166667
YPTS,Portsea,-38.31666667,144.71666667
YPOT,Portsmith,-16.95,145.75833333
YPWL,Powelltown,-37.86666667,145.75
YPRC,Prince Charles Hospital,-27.38777778,153.02444444
YPER,Prince Henry Hospital,-33.97888889,151.24555556
YPRI,Princess Alexandra Hospital,-27.50027778,153.03388889
YXPN,Proserpine Hospital,-20.40083333,148.58444444
YPSB,Punsand Bay,-10.705,142.46166667
YQCF,Queenscliff,-38.26666667,144.66666667
YXQU,Quirindi Medical,-31.51027778,150.68555556
YQON,Quondong,-33.16333333,140.45166667
YRAP,Radisson Pier,-16.92083333,145.77916667
YRTN,Railton,-41.34833333,146.41916667
YRWK,Randwick,-33.93277778,151.23861111
YXRA,Randwick Medical,-33.92611111,151.24138889
YRVO,Ravenshoe,-17.60833333,145.48333333
YRDH,Red Hill South,-38.38333333,145.0
YXRE,Redcliffe Hospital,-27.22861111,153.10416667
YXRD,Redlands Bay Hospital,-27.54916667,153.25305556
YRDP,Reindeer Platform,-20.02416667,116.30972222
